RR_Location,RR_Latitude,RR_Longitude,Station_ID,Station_Name,Station_Address,Station_City,Station_State,Station_Zip,Station_Latitude,Station_Longitude,Distance,Unleaded_Regular_Price,Unleaded_Plus_Price,Unleaded_Premium_Price,Diesel_Regular_Price,Brand,Phone,Excellent_Price,Current_Price,Transaction_Time,Transaction_Time_Ms,API_Updated,API_Updated_Time,API_Station_ID
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,"Love's Travel Stop in Leary, TX. Store #473|451 Leary Road|Leary","Love's Travel Stop in Leary, TX. Store #473",451 Leary Road,Leary,TX,75501,33.463426,-94.204244,11.92,3.699,4.199,4.549,5.199,Love's,(903) 838-0856,,,2026-03-26T18:18:18.751106+00:00,,Yes,2026-03-26T18:18:18.751120+00:00,
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,"Love's Travel Stop in New Boston, TX. Store #852|2486 US Hwy-82 W|New Boston","Love's Travel Stop in New Boston, TX. Store #852",2486 US Hwy-82 W,New Boston,TX,75570,33.472121,-94.461214,2.95,3.429,3.929,4.279,5.289,Love's,(903) 417-6056,,,2026-03-26T18:18:17.749797+00:00,,Yes,2026-03-26T18:18:17.749809+00:00,
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,EXXON|900 N MCCOY BLVD|New Boston,EXXON,900 N MCCOY BLVD,New Boston,TX,75570,33.47599821,-94.40887421,0.12,3.599,,4.599,4.899,EXXONMOBIL,9038316999,False,True,2026-03-26T18:07:18.443000,1774548438443,No,,
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,SHELL SERVICE STATIO|708 N MCCOY BLVD|New Boston,SHELL SERVICE STATIO,708 N MCCOY BLVD,New Boston,TX,75570,33.47291959,-94.40859709,0.32,3.519,4.209,4.669,4.999,SHELL,8707748055,False,True,2026-03-26T17:27:51.182000,1774546071182,No,,
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,TIGER MART 88|1888 W US HIGHWAY 82|NEW BOSTON,TIGER MART 88,1888 W US HIGHWAY 82,NEW BOSTON,TX,75570-5983,33.470319,-94.452394,2.46,3.899,4.499,5.099,5.199,EXXONMOBIL,4695172004,False,True,2026-03-26T16:36:46.676000,1774543006676,No,,
"Road Ranger #278 - Brinkley, AR",34.912517,-91.193759,BRINKLEY MOBIL JFS #|2102 N HWY 49|BRINKLEY,BRINKLEY MOBIL JFS #,2102 N HWY 49,BRINKLEY,AR,72021,34.87612,-91.18897,0.06,3.499,3.699,,,EXXONMOBIL,8705892269,False,True,2026-03-26T18:05:25.339000,1774548325339,No,,
"Road Ranger #278 - Brinkley, AR",34.912517,-91.193759,Phillips - 1920|1920 N MAIN ST|BRINKLEY,Phillips - 1920,1920 N MAIN ST,BRINKLEY,AR,72021,34.911796,-91.19591,0.1,3.499,3.599,3.699,3.399,PHILLIPS 66,9999999999,,,2026-03-26T18:19:42.836873+00:00,,Yes,2026-03-26T18:19:42.836893+00:00,3ce041cd-21c3-4a6a-b6a9-10206e99e123
"Road Ranger #278 - Brinkley, AR",34.912517,-91.193759,JORDANS KWIK STOP #8|1414 N MAIN ST|BRINKLEY,JORDANS KWIK STOP #8,1414 N MAIN ST,BRINKLEY,AR,72021-2006,34.9058,-91.19805,0.53,3.499,3.999,4.499,4.999,EXXONMOBIL,8707341124,False,True,2026-03-26T18:00:38.771000,1774548038771,No,,
"Road Ranger #278 - Brinkley, AR",34.912517,-91.193759,"Love's Travel Stop in Palestine, AR. Store #275|1010 N Main St|Palestine","Love's Travel Stop in Palestine, AR. Store #275",1010 N Main St,Palestine,AR,72372,34.986489,-90.905235,17.12,3.199,3.649,3.999,5.189,Love's,(870) 581-5004,,,2026-03-26T18:18:19.787090+00:00,,Yes,2026-03-26T18:18:19.787102+00:00,
"Road Ranger #278 - Brinkley, AR",34.912517,-91.193759,ONE9|2101 HWY 49|BRINKLEY,ONE9,2101 HWY 49,BRINKLEY,,,34.91257725,-91.19620422,0.09,3.499,3.749,3.999,5.099,Pilot,,,,2026-03-26T18:14:15.279569+00:00,,Yes,2026-03-26T18:14:15.279591+00:00,1330
"Road Ranger #279 - Marion, IL",37.6197159,-88.9859542,CASEYS #3391|2314 W MAIN ST|MARION,CASEYS #3391,2314 W MAIN ST,MARION,IL,62959-1199,37.730019,-88.95473,7.81,3.999,,4.899,5.299,CASEY'S GENERAL STORE,6183561742,,,03/26/2026 11:59:13 PM,,Yes,2026-03-26T18:14:42.929124+00:00,3391
"Road Ranger #279 - Marion, IL",37.6197159,-88.9859542,"Love's Travel Stop in Marion, IL. Store #803|1900 The Hill Ave|Marion","Love's Travel Stop in Marion, IL. Store #803",1900 The Hill Ave,Marion,IL,62959,37.745682,-88.949251,8.93,3.999,4.499,4.949,5.649,Love's,(618) 944-6409,,,2026-03-26T18:18:20.782412+00:00,,Yes,2026-03-26T18:18:20.782430+00:00,
"Road Ranger #279 - Marion, IL",37.6197159,-88.9859542,PILOT #595|2611 VERNELL RD|MARION,PILOT #595,2611 VERNELL RD,MARION,IL,62959,37.74066,-88.965053,8.43,3.999,4.439,4.969,5.659,PILOT,6189932697,,,2026-03-26T18:14:16.870539+00:00,,Yes,2026-03-26T18:14:16.870547+00:00,595
"Road Ranger #279 - Marion, IL",37.6197159,-88.9859542,SHAH PETROLEUM LLC|1754 ILLINOIS 37|MARION,SHAH PETROLEUM LLC,1754 ILLINOIS 37,MARION,IL,62959,37.73495,-88.94037,0.59,3.559,,,,MARATHON,6189951683,False,False,2026-03-10T19:05:36.747000,1773169536747,No,,
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,FLYING J #1206|700 E HWY 302|KERMIT|RR280,FLYING J #1206,700 E HWY 302,KERMIT,TX,79745,31.85459,-103.09413,21.72,3.499,4.069,4.429,5.399,PILOT,8005626210,,,2026-03-26T18:14:18.494770+00:00,,Yes,2026-03-26T18:14:18.494777+00:00,1206
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,"Love's Travel Stop in Kermit, TX. Store #853|674 E State Hwy 302|Kermit","Love's Travel Stop in Kermit, TX. Store #853",674 E State Hwy 302,Kermit,TX,79745,31.8525,-103.069832,21.76,3.499,3.999,4.349,5.299,Love's,(432) 586-2777,,,2026-03-26T18:18:21.726070+00:00,,Yes,2026-03-26T18:18:21.726080+00:00,
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,"Love's Travel Stop in Pecos, TX. Store #492|5202 South Cedar St.|Pecos","Love's Travel Stop in Pecos, TX. Store #492",5202 South Cedar St. ,Pecos,TX,79772,31.399839,-103.479374,35.68,3.599,4.099,4.449,5.489,Love's,(432) 445-1490,,,2026-03-26T18:18:22.689910+00:00,,Yes,2026-03-26T18:18:22.689921+00:00,
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,PILOT|4840 I-20|MONAHANS,PILOT,4840 I-20,MONAHANS,,,31.61436876,-102.8111691,6.46,3.759,4.269,4.719,5.499,Pilot,,,,2026-03-26T18:14:20.084837+00:00,,Yes,2026-03-26T18:14:20.084844+00:00,1205
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,PILOT 1207|101 S LOOP 464 RD|MONAHANS|RR280,PILOT 1207,101 S LOOP 464 RD,MONAHANS,TX,79756-2801,31.57058,-102.90902,1.35,3.759,4.319,4.729,5.499,PILOT,8005626210,,,2026-03-26T18:14:21.701808+00:00,,Yes,2026-03-26T18:14:21.701814+00:00,1207
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,QUIKTRIP 7913|1907 S STOCKTON AVE|MONAHANS,QUIKTRIP 7913,1907 S STOCKTON AVE,MONAHANS,TX,79756-6507,31.577572,-102.891674,1.09,3.789,4.189,4.689,4.999,QUIKTRIP,8002473452,,,,,Yes,2026-03-26T18:19:09.584645+00:00,
"Road Ranger #281 - Cisco, TX",32.3732195,-98.9691457,ALLSUP'S 102105|2205 CONRAD HILTON BLVD|CISCO,ALLSUP'S 102105,2205 CONRAD HILTON BLVD,CISCO,TX,76437-5136,32.375715,-98.971227,0.17,3.869,4.299,4.599,4.969,UNKNOWN,3256723578,False,True,2026-03-26T17:32:15.268000,1774546335268,No,,
"Road Ranger #281 - Cisco, TX",32.3732195,-98.9691457,"Love's Travel Stop in Ranger, TX. Store #270|6950 I-20|Ranger","Love's Travel Stop in Ranger, TX. Store #270",6950 I-20,Ranger,TX,76470,32.441748,-98.694499,16.71,3.879,4.379,4.729,5.289,Love's,(254) 647-3700,,,2026-03-26T18:18:23.479082+00:00,,Yes,2026-03-26T18:18:23.479094+00:00,
"Road Ranger #281 - Cisco, TX",32.3732195,-98.9691457,FLYING J 551|16851 I-20 FRONTAGE RD|CISCO,FLYING J 551,16851 I-20 FRONTAGE RD,CISCO,TX,76437,32.3738957,99.0072256,2.23,,,,5.299,Pilot,2549651366,,,2026-03-26T18:14:23.341392+00:00,,Yes,2026-03-26T18:14:23.341402+00:00,551
"Road Ranger #281 - Cisco, TX",32.3732195,-98.9691457,SUNOCO SRVC STATION|1500 INTERSTATE 20|CISCO,SUNOCO SRVC STATION,1500 INTERSTATE 20 FRONTAGE RD,CISCO,TX,76437-3664,32.37609654,-99.0030546,1.97,3.899,4.399,4.599,5.339,SUNOCO,3257930423,False,True,2026-03-26T00:18:55.637000,1774484335637,No,,
"Road Ranger #282 - Gainesville, TX",33.6698776,-97.1523269,GAINESVILLE TRUCK ST.|3590 N INTERSTATE 35|GAINESVILLE,GAINESVILLE TRUCK ST.,3590 N INTERSTATE 35,GAINESVILLE,TX,76240-2084,33.66772,-97.15029,0.19,,,,,UNBRANDED,9402049079,False,False,,,No,,
"Road Ranger #282 - Gainesville, TX",33.6698776,-97.1523269,"Love's Travel Stop in Denton, TX. Store #609|6421 N I-35|Denton","Love's Travel Stop in Denton, TX. Store #609",6421 N I-35,Denton,TX,76207,33.263072,-97.179456,28.15,3.499,3.999,4.349,5.139,Love's,(940) 320-1457,,,2026-03-26T18:18:24.485233+00:00,,Yes,2026-03-26T18:18:24.485243+00:00,
"Road Ranger #282 - Gainesville, TX",33.6698776,-97.1523269,QUIKTRIP 1883|926 W HIGHWAY 82|GAINESVILLE,QUIKTRIP 1883,926 W HIGHWAY 82,GAINESVILLE,TX,76240-2526,33.64047,-97.15352,2.03,3.499,3.899,4.199,4.799,QUIKTRIP,8002473452,,,,,Yes,2026-03-26T18:19:10.777106+00:00,
"Road Ranger #282 - Gainesville, TX",33.6698776,-97.1523269,Valero - 1934|1934 N I-35|GAINESVILLE,Valero - 1934,1934 N I-35,GAINESVILLE,TX,76240-2100,33.64648,-97.15535,1.63,3.699,4.099,4.499,,VALERO,8178342868,,,2026-03-26T18:19:56.603947+00:00,,Yes,2026-03-26T18:19:56.603962+00:00,fa83e68d-58d8-4169-b58c-43ac8bfaa514
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,SUNOCO SRVC STATION|5058 NW I 10 FRONTAGE RD|SEALY,SUNOCO SRVC STATION,5058 NW I 10 FRONTAGE RD,SEALY,TX,77474-8792,29.76015318,-96.22245181,2.7,3.699,4.699,4.899,4.799,SUNOCO,,False,True,2026-03-26T15:43:57.456000,1774539837456,No,,
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,TA Bernardo|6701 US HWY 90|SEALY,TA Bernardo,6701 US HWY 90,SEALY,TX,77474,29.74266957,-96.33015623,3.89,3.799,4.249,4.749,5.499,TA-Petro,,,,2026-03-26T18:19:26.490932+00:00,,Yes,2026-03-26T18:19:26.490969+00:00,
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,PRASEK'S HILLJE SMOK|2949 SW I 10 FRONTAGE RD|SEALY,PRASEK'S HILLJE SMOK,2949 SW I 10 FRONTAGE RD,SEALY,TX,77474-9769,29.76202024,-96.18730048,4.78,3.779,4.259,4.679,5.219,EXXONMOBIL,,False,True,2026-03-26T17:19:57.703000,1774545597703,No,,
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,Valero - 6025|6025 N FM 3538 RD|SEALY,Valero - 6025,6025 N FM 3538 RD,SEALY,TX,77474-3478,29.76426233,-96.18547754,4.94,3.799,4.299,4.899,5.199,VALERO,,,,2026-03-26T18:19:58.266923+00:00,,Yes,2026-03-26T18:19:58.266951+00:00,bedfc7df-2b7f-4520-8d74-8b6a9c1a5c4d
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,"Love's Travel Stop in Katy, TX. Store #234|612 Pederson Rd.|Katy","Love's Travel Stop in Katy, TX. Store #234",612 Pederson Rd.,Katy,TX,77494,29.779813,-95.881907,23.12,3.399,3.899,4.249,5.489,Love's,,,,2026-03-26T18:18:25.463883+00:00,,Yes,2026-03-26T18:18:25.463895+00:00,
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,PILOT 1059|709 N US-77|SCHULENBURG,PILOT 1059,709 N US-77,SCHULENBURG,TX,78956,29.6950975,-96.9018332,38.35,3.559,4.139,4.439,5.599,PILOT,,,,2026-03-26T18:14:24.939442+00:00,,Yes,2026-03-26T18:14:24.939450+00:00,1059
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,FLYING J 733|602 MARSHA SHARP FWY|LUBBOCK,FLYING J 733,602 MARSHA SHARP FWY,LUBBOCK,TX,79401-1500,33.59224,-101.840982,9.98,3.199,3.699,4.059,5.299,PILOT,8067440539,,,2026-03-26T18:14:26.524725+00:00,,Yes,2026-03-26T18:14:26.524733+00:00,733
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,HOP IN 430469|101 E MAIN ST|NEW DEAL,HOP IN 430469,101 E MAIN ST,NEW DEAL,TX,79350,33.73449,-101.83749,0.37,3.249,3.699,,4.799,PHILLIPS 66,8067464866,False,True,2026-03-26T16:44:57.559000,1774543497559,No,,
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,"Love's Travel Stop in Lubbock, TX. Store #589|4221 North Interstate 27|Lubbock","Love's Travel Stop in Lubbock, TX. Store #589",4221 North Interstate 27,Lubbock,TX,79403,33.641593,-101.839031,6.57,3.199,3.699,4.049,5.289,Love's,(806) 744-1531,,,2026-03-26T18:18:26.710466+00:00,,Yes,2026-03-26T18:18:26.710479+00:00,
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,Phillips - 1755|1755 S 9TH ST|SLATON,Phillips - 1755,1755 S 9TH ST,SLATON,TX,79364,33.422052,-101.642912,24.59,3.469,4.499,,,PHILLIPS 66,9999999999,,,2026-03-26T18:19:44.421614+00:00,,Yes,2026-03-26T18:19:44.421647+00:00,b0576e0e-d861-40f6-892d-f4b7938542d6
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,Phillips - 2424|2424 N LOOP 289|LUBBOCK,Phillips - 2424,2424 N LOOP 289,LUBBOCK,TX,79415-1144,33.621738,-101.868595,8.07,3.199,3.599,3.899,4.499,PHILLIPS 66,7188611709,,,2026-03-26T18:19:46.134313+00:00,,Yes,2026-03-26T18:19:46.134343+00:00,2b364085-ccc4-46a0-83d9-f7fee3cfd2b7
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,Valero - 5202|5202 ERSKINE ST|LUBBOCK,Valero - 5202,5202 ERSKINE ST,LUBBOCK,TX,79416,33.60685,-101.92417,10.1,3.249,3.699,4.099,4.499,VALERO,8068539514,,,2026-03-26T18:20:00.125774+00:00,,Yes,2026-03-26T18:20:00.125803+00:00,2f1beec2-89ca-4fa5-82d7-06b90255995d
"Road Ranger #285 - Seguin, TX",29.5713702,-98.0119416,CHEVRON 0383946|1810 W INTERSTATE 10|SEGUIN,CHEVRON 0383946,1810 W INTERSTATE 10,SEGUIN,TX,,29.58474394,-97.99443954,1.4,3.579,4.179,4.579,4.879,Wex,,False,True,2026-03-26T16:47:01.454000,1774543621454,No,,
"Road Ranger #285 - Seguin, TX",29.5713702,-98.0119416,CK. SITE #4028|1805 W INTERSTATE 10|SEGUIN,CK. SITE #4028,1805 W INTERSTATE 10,SEGUIN,TX,78155-2354,29.58202,-97.99511,1.25,3.489,4.089,4.489,4.879,CIRCLE K,8303721564,,,2026-03-26 09:05:00.0,,Yes,2026-03-26T18:15:05.561684+00:00,2704028
"Road Ranger #285 - Seguin, TX",29.5713702,-98.0119416,"Love's Travel Stop in Seguin, TX. Store #463|3158 I-10 W|Seguin","Love's Travel Stop in Seguin, TX. Store #463",3158 I-10 W,Seguin,TX,78155,29.561981,-98.034281,1.49,3.489,3.989,4.339,5.129,Love's,(830) 372-6190,,,2026-03-26T18:18:27.633116+00:00,,Yes,2026-03-26T18:18:27.633127+00:00,
"Road Ranger #285 - Seguin, TX",29.5713702,-98.0119416,QUIKTRIP 4044|200 E INTERSTATE 10|SEGUIN,QUIKTRIP 4044,200 E INTERSTATE 10,SEGUIN,TX,,29.60049345,-97.96413059,3.51,3.489,3.789,4.089,4.929,Quiktrip,,,,,,Yes,2026-03-26T18:19:11.980791+00:00,1003
"Road Ranger #285 - Seguin, TX",29.5713702,-98.0119416,SHELL SERVICE STATIO|2718 FM 725|NEW BRAUNFELS,SHELL SERVICE STATIO,2718 FM 725,NEW BRAUNFELS,TX,78132,29.66480896,-98.09432964,8.14,3.479,,4.664,4.889,SHELL,8306291691,False,True,2026-03-26T18:09:06.325000,1774548546325,No,,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,BUC-EES|9900 I-40 E|AMARILLO,BUC-EES,9900 I-40 E,AMARILLO,TX,,35.19062824,-101.7229816,0.88,,,,,Wex,,,,,,No,,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,CEFCO 2005|5000 E INTERSTATE 40|AMARILLO,CEFCO 2005,5000 E INTERSTATE 40,AMARILLO,TX,79103-6212,35.19221,-101.77812,3.97,3.199,3.649,,4.499,UNBRANDED,2547910009,False,True,2026-03-26T15:17:09.117000,1774538229117,No,,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,FLYING J 723|9601 I40 E EXIT 76|AMARILLO,FLYING J 723,9601 I40 E EXIT 76,AMARILLO,TX,79111,35.204,-101.67153,0.89,3.159,3.579,3.919,4.999,PILOT,8063351475,,,2026-03-26T18:14:28.106715+00:00,,Yes,2026-03-26T18:14:28.106724+00:00,723
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,"Love's Travel Stop in Amarillo, TX. Store #200|6930 I-40 E.|Amarillo","Love's Travel Stop in Amarillo, TX. Store #200",6930 I-40 E.,Amarillo,TX,79120,35.191927,-101.760945,3,3.159,3.659,4.009,4.789,Love's,(806) 373-7775,,,2026-03-26T18:18:28.600059+00:00,,Yes,2026-03-26T18:18:28.600079+00:00,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,Valero - 11301|11301 E INTERSTATE|AMARILLO,Valero - 11301,11301 E INTERSTATE,AMARILLO,TX,79118,35.193615,-101.706509,0.08,3.199,,,4.499,VALERO,8063359437,,,2026-03-26T18:20:01.929659+00:00,,Yes,2026-03-26T18:20:01.929685+00:00,be5a5bbd-e59e-467d-8e42-fd5cc5bf5730
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,QUIKTRIP 7908|5105 E INTERSTATE 40|AMARILLO,QUIKTRIP 7908,5105 E INTERSTATE 40,AMARILLO,TX,79104-4238,35.19303,-101.77808,3.97,3.199,3.499,3.799,4.499,QUIKTRIP,8002473452,,,,,Yes,2026-03-26T18:19:13.232563+00:00,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,TA Amarillo|7000 E INTERSTATE 40|AMARILLO,TA Amarillo,7000 E INTERSTATE 40,AMARILLO,TX,79118,35.19143169,-101.7589598,2.89,3.159,3.659,4.119,4.949,TA-Petro,,,,2026-03-26T18:19:28.276922+00:00,,Yes,2026-03-26T18:19:28.276958+00:00,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,Valero - 8507|8507 E INTERSTATE 40|AMARILLO,Valero - 8507,8507 E INTERSTATE 40,AMARILLO,TX,79118-6983,35.19318,-101.73834,2.03,3.199,3.449,3.799,4.699,VALERO,8062200990,,,2026-03-26T18:20:03.697449+00:00,,Yes,2026-03-26T18:20:03.697474+00:00,b3329e23-9169-44e9-b63b-69506400c82c
"Road Ranger #287 - Bourbonnais, IL",41.2062779,-87.87091374,SPEEDWAY|604 Armour Rd|BOURBONNAIS,SPEEDWAY,604 Armour Rd,BOURBONNAIS,IL,60914,41.162158,-87.874589,2.99,3.949,4.549,5.049,5.199,Speedway,,,,24 minutes ago,,Yes,2026-03-26T18:18:47.386686+00:00,
"Road Ranger #287 - Bourbonnais, IL",41.2062779,-87.87091374,LENNYS GAS N WASH BO|5916 N CONVENT ST|BOURBONNAIS,LENNYS GAS N WASH BO,5916 N CONVENT ST,BOURBONNAIS,IL,,41.17687,-87.87542,0.39,4.199,4.699,5.299,5.199,Wex,,False,True,2026-03-26T18:03:01.126000,1774548181126,No,,
"Road Ranger #287 - Bourbonnais, IL",41.2062779,-87.87091374,"Love's Travel Stop in Kankakee, IL. Store #395|3407 South State Road 45/52|Kankakee","Love's Travel Stop in Kankakee, IL. Store #395",3407 South State Road 45/52,Kankakee,IL,60901,41.07094,-87.868694,9.18,3.979,4.479,4.929,5.189,Love's,(815) 929-1549,,,2026-03-26T18:18:29.639932+00:00,,Yes,2026-03-26T18:18:29.639943+00:00,
"Road Ranger #287 - Bourbonnais, IL",41.2062779,-87.87091374,PILOT|6002 W MONEE MANHATTAN RD|MONEE,PILOT,6002 W MONEE MANHATTAN RD,MONEE,IL,,41.42757974,-87.75688297,16.4,4.249,4.739,5.279,5.199,Pilot,,,,2026-03-26T18:14:29.701950+00:00,,Yes,2026-03-26T18:14:29.701957+00:00,39
"Road Ranger #287 - Bourbonnais, IL",41.2062779,-87.87091374,PEOTONE TRAVEL|601 S 88TH AVE|PEOTONE,PEOTONE TRAVEL,601 S 88TH AVE,PEOTONE,IL,60468,41.32538556,-87.82289561,8.67,,,,5.199,Wex,6309721070,False,True,2026-03-26T13:51:27.426000,1774533087426,No,,
"Road Ranger #289 - Teague, TX",31.5964732,-96.1467748,JET TRUCK STOP|771 STATE HIGHWAY 179|TEAGUE,JET TRUCK STOP,771 STATE HIGHWAY 179,TEAGUE,TX,75860-3055,31.59715,-96.15146,0.28,,,,,EXXONMOBIL,9033892672,False,False,,,No,,
"Road Ranger #289 - Teague, TX",31.5964732,-96.1467748,"Love's Travel Stop in Fairfield, TX. Store #288|299 I-45|Fairfield","Love's Travel Stop in Fairfield, TX. Store #288",299 I-45,Fairfield,TX,75840,31.728217,-96.182736,9.35,3.239,3.739,4.089,5.469,Love's,(903) 389-3967,,,2026-03-26T18:18:30.593514+00:00,,Yes,2026-03-26T18:18:30.593524+00:00,
"Road Ranger #289 - Teague, TX",31.5964732,-96.1467748,PILOT 1028|2605 W COMMERCE ST|BUFFALO,PILOT 1028,2605 W COMMERCE ST,BUFFALO,TX,75831-7777,31.447005,-96.07923,11.07,3.499,4.079,4.389,5.499,PILOT,9033229034,,,2026-03-26T18:14:31.283475+00:00,,Yes,2026-03-26T18:14:31.283483+00:00,1028
"Road Ranger #289 - Teague, TX",31.6506875,-97.0989245,"Love's Travel Stop in Hillsboro, TX. Store #231|1501 Corsicana Hwy|Hillsboro|RR289","Love's Travel Stop in Hillsboro, TX. Store #231",1501 Corsicana Hwy,Hillsboro,TX,76645,32.00952,-97.093528,62.21,3.459,3.909,4.309,4.999,Love's,(254) 582-2101,,,2026-03-26T18:18:16.570465+00:00,,Yes,2026-03-26T18:18:16.570467+00:00,
"Road Ranger #289 - Teague, TX",31.5964732,-96.1467748,TA Express Fairfield|300 E I 45|Fairfield,TA Express Fairfield,300 E I 45,Fairfield,TX,,31.72548824,-96.17748298,9.01,,,,5.459,TA-Petro,,False,True,2026-03-26T16:30:26.618000,1774542626618,No,,
"Road Ranger #290 - Joplin, MO",37.0674002,-94.4032877,PILOT|4500 STATE HWY 43|SPRINGFIELD,PILOT,4500 STATE HWY 43,SPRINGFIELD,,,37.00453177,-94.55243529,9.3,3.059,3.449,3.929,4.999,Pilot,,,,2026-03-26T18:14:32.919710+00:00,,Yes,2026-03-26T18:14:32.919717+00:00,317
"Road Ranger #290 - Joplin, MO",37.0674002,-94.4032877,Phillips - 2100|2100 S PRIGMORE AVE|JOPLIN,Phillips - 2100,2100 S PRIGMORE AVE,JOPLIN,MO,64804-8187,37.06827,-94.40387,0.07,3.159,3.559,3.959,4.749,PHILLIPS 66,4177683030,,,2026-03-26T18:19:47.850345+00:00,,Yes,2026-03-26T18:19:47.850373+00:00,bf6bcb86-639e-4955-a417-bc8d4320a728
"Road Ranger #290 - Joplin, MO",37.0674002,-94.4032877,QUIKTRIP 7061|6601 E 32ND ST|JOPLIN,QUIKTRIP 7061,6601 E 32ND ST,JOPLIN,MO,64804-7959,37.05456,-94.430252,1.73,3.159,3.459,3.759,4.699,QUIKTRIP,8002473452,,,,,Yes,2026-03-26T18:19:14.558260+00:00,
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,FUEL BOX LLC|2410 N MAIN ST|VIDOR,FUEL BOX LLC,2410 N MAIN ST,VIDOR,TX,77662-2672,30.157373,-94.016974,3.86,3.499,3.899,,4.799,EXXONMOBIL,4094224838,False,True,2026-03-26T17:54:43.388000,1774547683388,No,,
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,CHEVRON|1480 W FREEWAY BLVD|VIDOR,CHEVRON,1480 W FREEWAY BLVD,VIDOR,TX,77662,30.11238127,-94.04344688,5.15,3.699,4.199,4.699,,UNKNOWN,4097832755,False,True,2026-03-26T13:19:29.699000,1774531169699,No,,
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,PILOT|2205 HIGHWAY 62 S|ORANGE,PILOT,2205 HIGHWAY 62 S,ORANGE,TX,,30.11188819,-93.82179327,8.37,3.459,4.029,4.359,5.599,Pilot,,,,2026-03-26T18:14:34.514780+00:00,,Yes,2026-03-26T18:14:34.514788+00:00,431
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,PILOT|7112 I-10 W|ORANGE,PILOT,7112 I-10 W,ORANGE,TX,,30.11638319,-93.81972279,8.44,3.459,4.029,4.239,5.599,Pilot,,,,2026-03-26T18:14:36.136422+00:00,,Yes,2026-03-26T18:14:36.136428+00:00,735
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,SHELL SERVICE STATIO|12330 IH-10|ORANGE,SHELL SERVICE STATIO,12330 IH-10,ORANGE,TX,77632,30.13077822,-93.88216464,4.67,,,,,SHELL,9363979740,,,,,No,,
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,Valero - 1010|1010 N MAIN ST|VIDOR,Valero - 1010,1010 N MAIN ST,VIDOR,TX,77662-4340,30.13586,-94.01641,3.39,2.269,2.869,3.269,3.079,VALERO,4097698694,,,2026-03-26T18:20:05.716546+00:00,,Yes,2026-03-26T18:20:05.716620+00:00,d29b9a30-710b-41b0-a4bc-06b1f7704284
"Road Ranger #315 - Laredo, TX",27.6536303,-99.5632614,"Love's Travel Stop in Laredo, TX. Store #762|101 Pinnacle Road|Laredo","Love's Travel Stop in Laredo, TX. Store #762",101 Pinnacle Road,Laredo,TX,78045,27.644615,-99.555428,0.79,3.299,3.799,4.149,5.199,Love's,(956) 727-6098,,,2026-03-26T18:18:31.614689+00:00,,Yes,2026-03-26T18:18:31.614704+00:00,
"Road Ranger #315 - Laredo, TX",27.6536303,-99.5632614,Fuel America Valero|13602 Mines Rd|Laredo,Fuel America Valero,13602 Mines Rd,Laredo,TX,78045,27.613374,-99.523505,4.1,3.599,4.199,4.599,5.079,VALERO,,,,2026-03-26T18:20:07.482230+00:00,,Yes,2026-03-26T18:20:07.482245+00:00,29da2ca1-76d2-4626-b205-b600a09908f6
