RR_Location,RR_Latitude,RR_Longitude,Station_ID,Station_Name,Station_Address,Station_City,Station_State,Station_Zip,Station_Latitude,Station_Longitude,Distance,Unleaded_Regular_Price,Unleaded_Plus_Price,Unleaded_Premium_Price,Diesel_Regular_Price,Brand,Phone,Excellent_Price,Current_Price,Transaction_Time,Transaction_Time_Ms,API_Updated,API_Updated_Time,API_Station_ID
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,"Love's Travel Stop in Leary, TX. Store #473|451 Leary Road|Leary","Love's Travel Stop in Leary, TX. Store #473",451 Leary Road,Leary,TX,75501,33.463426,-94.204244,11.92,2.719,3.219,3.569,3.789,Love's,(903) 838-0856,,,2026-03-01T06:33:23.953924+00:00,,Yes,2026-03-01T06:33:23.953936+00:00,
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,"Love's Travel Stop in New Boston, TX. Store #852|2486 US Hwy-82 W|New Boston","Love's Travel Stop in New Boston, TX. Store #852",2486 US Hwy-82 W,New Boston,TX,75570,33.472121,-94.461214,2.95,2.399,2.899,3.249,3.849,Love's,(903) 417-6056,,,2026-03-01T06:33:23.093971+00:00,,Yes,2026-03-01T06:33:23.093983+00:00,
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,EXXON|900 N MCCOY BLVD|New Boston,EXXON,900 N MCCOY BLVD,New Boston,TX,75570,33.47599821,-94.40887421,0.12,2.499,2.999,3.499,3.499,EXXONMOBIL,9038316999,False,False,2026-02-28T22:48:11.843000,1772318891843,No,,
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,SHELL SERVICE STATIO|708 N MCCOY BLVD|New Boston,SHELL SERVICE STATIO,708 N MCCOY BLVD,New Boston,TX,75570,33.47291959,-94.40859709,0.32,2.599,3.289,3.659,3.189,SHELL,8707748055,False,True,2026-02-28T22:06:25.692000,1772316385692,No,,
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,TIGER MART 88|1888 W US HIGHWAY 82|NEW BOSTON,TIGER MART 88,1888 W US HIGHWAY 82,NEW BOSTON,TX,75570-5983,33.470319,-94.452394,2.46,2.799,,,3.499,EXXONMOBIL,4695172004,False,True,2026-03-01T00:20:59.747000,1772324459747,No,,
"Road Ranger #278 - Brinkley, AR",34.912517,-91.193759,BRINKLEY MOBIL JFS #|2102 N HWY 49|BRINKLEY,BRINKLEY MOBIL JFS #,2102 N HWY 49,BRINKLEY,AR,72021,34.87612,-91.18897,0.06,2.549,2.949,,3.399,EXXONMOBIL,8705892269,False,True,2026-02-28T20:58:00.485000,1772312280485,No,,
"Road Ranger #278 - Brinkley, AR",34.912517,-91.193759,Phillips - 1920|1920 N MAIN ST|BRINKLEY,Phillips - 1920,1920 N MAIN ST,BRINKLEY,AR,72021,34.911796,-91.19591,0.1,2.499,3.199,3.599,3.399,PHILLIPS 66,9999999999,,,2026-03-01T06:34:33.564358+00:00,,Yes,2026-03-01T06:34:33.564389+00:00,3ce041cd-21c3-4a6a-b6a9-10206e99e123
"Road Ranger #278 - Brinkley, AR",34.912517,-91.193759,JORDANS KWIK STOP #8|1414 N MAIN ST|BRINKLEY,JORDANS KWIK STOP #8,1414 N MAIN ST,BRINKLEY,AR,72021-2006,34.9058,-91.19805,0.53,2.699,3.199,3.699,3.499,EXXONMOBIL,8707341124,False,True,2026-02-28T23:58:50.088000,1772323130088,No,,
"Road Ranger #278 - Brinkley, AR",34.912517,-91.193759,"Love's Travel Stop in Palestine, AR. Store #275|1010 N Main St|Palestine","Love's Travel Stop in Palestine, AR. Store #275",1010 N Main St,Palestine,AR,72372,34.986489,-90.905235,17.12,2.429,2.879,3.229,3.949,Love's,(870) 581-5004,,,2026-03-01T06:33:24.816530+00:00,,Yes,2026-03-01T06:33:24.816542+00:00,
"Road Ranger #278 - Brinkley, AR",34.912517,-91.193759,ONE9|2101 HWY 49|BRINKLEY,ONE9,2101 HWY 49,BRINKLEY,,,34.91257725,-91.19620422,0.09,2.499,2.749,2.999,3.499,Pilot,,,,2026-03-01T06:31:52.716770+00:00,,Yes,2026-03-01T06:31:52.716777+00:00,1330
"Road Ranger #279 - Marion, IL",37.6197159,-88.9859542,CASEYS #3391|2314 W MAIN ST|MARION,CASEYS #3391,2314 W MAIN ST,MARION,IL,62959-1199,37.730019,-88.95473,7.81,2.929,,3.829,3.599,CASEY'S GENERAL STORE,6183561742,,,02/28/2026 22:59:12 PM,,Yes,2026-03-01T06:32:19.102476+00:00,3391
"Road Ranger #279 - Marion, IL",37.6197159,-88.9859542,"Love's Travel Stop in Marion, IL. Store #803|1900 The Hill Ave|Marion","Love's Travel Stop in Marion, IL. Store #803",1900 The Hill Ave,Marion,IL,62959,37.745682,-88.949251,8.93,2.939,3.439,3.889,4.189,Love's,(618) 944-6409,,,2026-03-01T06:33:25.676430+00:00,,Yes,2026-03-01T06:33:25.676443+00:00,
"Road Ranger #279 - Marion, IL",37.6197159,-88.9859542,PILOT #595|2611 VERNELL RD|MARION,PILOT #595,2611 VERNELL RD,MARION,IL,62959,37.74066,-88.965053,8.43,2.939,3.449,3.939,4.199,PILOT,6189932697,,,2026-03-01T06:31:54.312615+00:00,,Yes,2026-03-01T06:31:54.312622+00:00,595
"Road Ranger #279 - Marion, IL",37.6197159,-88.9859542,SHAH PETROLEUM LLC|1754 ILLINOIS 37|MARION,SHAH PETROLEUM LLC,1754 ILLINOIS 37,MARION,IL,62959,37.73495,-88.94037,0.59,2.899,,,,MARATHON,6189951683,False,False,2026-02-28T01:30:12.898000,1772242212898,No,,
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,FLYING J #1206|700 E HWY 302|KERMIT|RR280,FLYING J #1206,700 E HWY 302,KERMIT,TX,79745,31.85459,-103.09413,21.72,2.659,3.239,3.589,3.959,PILOT,8005626210,,,2026-03-01T06:31:55.981990+00:00,,Yes,2026-03-01T06:31:55.981998+00:00,1206
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,"Love's Travel Stop in Kermit, TX. Store #853|674 E State Hwy 302|Kermit","Love's Travel Stop in Kermit, TX. Store #853",674 E State Hwy 302,Kermit,TX,79745,31.8525,-103.069832,21.76,2.659,3.159,3.509,3.949,Love's,(432) 586-2777,,,2026-03-01T06:33:26.549774+00:00,,Yes,2026-03-01T06:33:26.549786+00:00,
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,"Love's Travel Stop in Pecos, TX. Store #492|5202 South Cedar St.|Pecos","Love's Travel Stop in Pecos, TX. Store #492",5202 South Cedar St. ,Pecos,TX,79772,31.399839,-103.479374,35.68,2.659,3.159,3.509,3.889,Love's,(432) 445-1490,,,2026-03-01T06:33:27.435336+00:00,,Yes,2026-03-01T06:33:27.435347+00:00,
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,PILOT|4840 I-20|MONAHANS,PILOT,4840 I-20,MONAHANS,,,31.61436876,-102.8111691,6.46,2.669,3.269,3.629,3.959,Pilot,,,,2026-03-01T06:31:57.563428+00:00,,Yes,2026-03-01T06:31:57.563437+00:00,1205
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,PILOT 1207|101 S LOOP 464 RD|MONAHANS|RR280,PILOT 1207,101 S LOOP 464 RD,MONAHANS,TX,79756-2801,31.57058,-102.90902,1.35,2.699,3.279,3.629,3.959,PILOT,8005626210,,,2026-03-01T06:31:59.147979+00:00,,Yes,2026-03-01T06:31:59.147986+00:00,1207
"Road Ranger #280 - Monahans, TX",31.5694524,-102.9074723,QUIKTRIP 7913|1907 S STOCKTON AVE|MONAHANS,QUIKTRIP 7913,1907 S STOCKTON AVE,MONAHANS,TX,79756-6507,31.577572,-102.891674,1.09,2.699,3.099,3.499,3.199,QUIKTRIP,8002473452,,,,,Yes,2026-03-01T06:34:01.976759+00:00,
"Road Ranger #281 - Cisco, TX",32.3732195,-98.9691457,ALLSUP'S 102105|2205 CONRAD HILTON BLVD|CISCO,ALLSUP'S 102105,2205 CONRAD HILTON BLVD,CISCO,TX,76437-5136,32.375715,-98.971227,0.17,2.569,2.799,3.099,3.299,UNKNOWN,3256723578,False,True,2026-03-01T00:05:00.616000,1772323500616,No,,
"Road Ranger #281 - Cisco, TX",32.3732195,-98.9691457,"Love's Travel Stop in Ranger, TX. Store #270|6950 I-20|Ranger","Love's Travel Stop in Ranger, TX. Store #270",6950 I-20,Ranger,TX,76470,32.441748,-98.694499,16.71,2.319,2.819,3.169,3.889,Love's,(254) 647-3700,,,2026-03-01T06:33:28.304146+00:00,,Yes,2026-03-01T06:33:28.304159+00:00,
"Road Ranger #281 - Cisco, TX",32.3732195,-98.9691457,FLYING J 551|16851 I-20 FRONTAGE RD|CISCO,FLYING J 551,16851 I-20 FRONTAGE RD,CISCO,TX,76437,32.3738957,99.0072256,2.23,,,,3.899,Pilot,2549651366,,,2026-03-01T06:32:00.728839+00:00,,Yes,2026-03-01T06:32:00.728850+00:00,551
"Road Ranger #281 - Cisco, TX",32.3732195,-98.9691457,SUNOCO SRVC STATION|1500 INTERSTATE 20|CISCO,SUNOCO SRVC STATION,1500 INTERSTATE 20 FRONTAGE RD,CISCO,TX,76437-3664,32.37609654,-99.0030546,1.97,2.599,,3.299,3.699,SUNOCO,3257930423,False,True,2026-03-01T03:04:55.236000,1772334295236,No,,
"Road Ranger #282 - Gainesville, TX",33.6698776,-97.1523269,GAINESVILLE TRUCK ST.|3590 N INTERSTATE 35|GAINESVILLE,GAINESVILLE TRUCK ST.,3590 N INTERSTATE 35,GAINESVILLE,TX,76240-2084,33.66772,-97.15029,0.19,,,,,UNBRANDED,9402049079,False,False,,,No,,
"Road Ranger #282 - Gainesville, TX",33.6698776,-97.1523269,"Love's Travel Stop in Denton, TX. Store #609|6421 N I-35|Denton","Love's Travel Stop in Denton, TX. Store #609",6421 N I-35,Denton,TX,76207,33.263072,-97.179456,28.15,2.599,3.099,3.449,3.849,Love's,(940) 320-1457,,,2026-03-01T06:33:29.243176+00:00,,Yes,2026-03-01T06:33:29.243188+00:00,
"Road Ranger #282 - Gainesville, TX",33.6698776,-97.1523269,QUIKTRIP 1883|926 W HIGHWAY 82|GAINESVILLE,QUIKTRIP 1883,926 W HIGHWAY 82,GAINESVILLE,TX,76240-2526,33.64047,-97.15352,2.03,2.599,2.999,3.399,3.099,QUIKTRIP,8002473452,,,,,Yes,2026-03-01T06:34:03.194039+00:00,
"Road Ranger #282 - Gainesville, TX",33.6698776,-97.1523269,Valero - 1934|1934 N I-35|GAINESVILLE,Valero - 1934,1934 N I-35,GAINESVILLE,TX,76240-2100,33.64648,-97.15535,1.63,2.699,3.199,3.599,,VALERO,8178342868,,,2026-03-01T06:34:47.068488+00:00,,Yes,2026-03-01T06:34:47.068513+00:00,fa83e68d-58d8-4169-b58c-43ac8bfaa514
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,SUNOCO SRVC STATION|5058 NW I 10 FRONTAGE RD|SEALY,SUNOCO SRVC STATION,5058 NW I 10 FRONTAGE RD,SEALY,TX,77474-8792,29.76015318,-96.22245181,2.7,2.799,,,3.309,SUNOCO,,False,False,2026-02-28T01:11:26.255000,1772241086255,No,,
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,TA Bernardo|6701 US HWY 90|SEALY,TA Bernardo,6701 US HWY 90,SEALY,TX,77474,29.74266957,-96.33015623,3.89,2.599,3.049,3.549,3.899,TA-Petro,,,,2026-03-01T06:34:17.758936+00:00,,Yes,2026-03-01T06:34:17.758968+00:00,
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,PRASEK'S HILLJE SMOK|2949 SW I 10 FRONTAGE RD|SEALY,PRASEK'S HILLJE SMOK,2949 SW I 10 FRONTAGE RD,SEALY,TX,77474-9769,29.76202024,-96.18730048,4.78,2.629,3.079,3.529,3.349,EXXONMOBIL,,False,True,2026-03-01T02:52:27.204000,1772333547204,No,,
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,Valero - 6025|6025 N FM 3538 RD|SEALY,Valero - 6025,6025 N FM 3538 RD,SEALY,TX,77474-3478,29.76426233,-96.18547754,4.94,2.699,3.159,3.599,3.399,VALERO,,,,2026-03-01T06:34:48.660355+00:00,,Yes,2026-03-01T06:34:48.660383+00:00,bedfc7df-2b7f-4520-8d74-8b6a9c1a5c4d
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,"Love's Travel Stop in Katy, TX. Store #234|612 Pederson Rd.|Katy","Love's Travel Stop in Katy, TX. Store #234",612 Pederson Rd.,Katy,TX,77494,29.779813,-95.881907,23.12,2.299,2.799,3.149,3.949,Love's,,,,2026-03-01T06:33:30.148459+00:00,,Yes,2026-03-01T06:33:30.148470+00:00,
"Road Ranger #283 - Sealy, TX",29.7512182,-96.2665791,PILOT 1059|709 N US-77|SCHULENBURG,PILOT 1059,709 N US-77,SCHULENBURG,TX,78956,29.6950975,-96.9018332,38.35,2.499,2.999,3.359,3.899,PILOT,,,,2026-03-01T06:32:02.320189+00:00,,Yes,2026-03-01T06:32:02.320199+00:00,1059
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,FLYING J 733|602 MARSHA SHARP FWY|LUBBOCK,FLYING J 733,602 MARSHA SHARP FWY,LUBBOCK,TX,79401-1500,33.59224,-101.840982,9.98,2.399,2.899,3.239,3.859,PILOT,8067440539,,,2026-03-01T06:32:04.204364+00:00,,Yes,2026-03-01T06:32:04.204371+00:00,733
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,HOP IN 430469|101 E MAIN ST|NEW DEAL,HOP IN 430469,101 E MAIN ST,NEW DEAL,TX,79350,33.73449,-101.83749,0.37,2.499,2.839,3.499,,PHILLIPS 66,8067464866,False,True,2026-02-28T22:52:59.139000,1772319179139,No,,
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,"Love's Travel Stop in Lubbock, TX. Store #589|4221 North Interstate 27|Lubbock","Love's Travel Stop in Lubbock, TX. Store #589",4221 North Interstate 27,Lubbock,TX,79403,33.641593,-101.839031,6.57,2.369,2.869,3.219,3.849,Love's,(806) 744-1531,,,2026-03-01T06:33:30.891454+00:00,,Yes,2026-03-01T06:33:30.891465+00:00,
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,Phillips - 1755|1755 S 9TH ST|SLATON,Phillips - 1755,1755 S 9TH ST,SLATON,TX,79364,33.422052,-101.642912,24.59,2.249,2.99,,,PHILLIPS 66,9999999999,,,2026-03-01T06:34:35.164009+00:00,,Yes,2026-03-01T06:34:35.164040+00:00,b0576e0e-d861-40f6-892d-f4b7938542d6
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,Phillips - 2424|2424 N LOOP 289|LUBBOCK,Phillips - 2424,2424 N LOOP 289,LUBBOCK,TX,79415-1144,33.621738,-101.868595,8.07,2.399,2.799,3.099,3.199,PHILLIPS 66,7188611709,,,2026-03-01T06:34:36.864643+00:00,,Yes,2026-03-01T06:34:36.864674+00:00,2b364085-ccc4-46a0-83d9-f7fee3cfd2b7
"Road Ranger #284 - New Deal, TX",33.7366181,-101.8434558,Valero - 5202|5202 ERSKINE ST|LUBBOCK,Valero - 5202,5202 ERSKINE ST,LUBBOCK,TX,79416,33.60685,-101.92417,10.1,2.499,2.749,3.099,3.199,VALERO,8068539514,,,2026-03-01T06:34:50.347459+00:00,,Yes,2026-03-01T06:34:50.347484+00:00,2f1beec2-89ca-4fa5-82d7-06b90255995d
"Road Ranger #285 - Seguin, TX",29.5713702,-98.0119416,CHEVRON 0383946|1810 W INTERSTATE 10|SEGUIN,CHEVRON 0383946,1810 W INTERSTATE 10,SEGUIN,TX,,29.58474394,-97.99443954,1.4,2.609,3.269,3.719,3.239,Wex,,False,True,2026-03-01T04:20:52.884000,1772338852884,No,,
"Road Ranger #285 - Seguin, TX",29.5713702,-98.0119416,CK. SITE #4028|1805 W INTERSTATE 10|SEGUIN,CK. SITE #4028,1805 W INTERSTATE 10,SEGUIN,TX,78155-2354,29.58202,-97.99511,1.25,2.519,3.119,3.519,3.259,CIRCLE K,8303721564,,,2026-02-28 17:45:00.0,,Yes,2026-03-01T06:32:40.229980+00:00,2704028
"Road Ranger #285 - Seguin, TX",29.5713702,-98.0119416,"Love's Travel Stop in Seguin, TX. Store #463|3158 I-10 W|Seguin","Love's Travel Stop in Seguin, TX. Store #463",3158 I-10 W,Seguin,TX,78155,29.561981,-98.034281,1.49,2.519,3.019,3.369,3.789,Love's,(830) 372-6190,,,2026-03-01T06:33:31.815506+00:00,,Yes,2026-03-01T06:33:31.815520+00:00,
"Road Ranger #285 - Seguin, TX",29.5713702,-98.0119416,QUIKTRIP 4044|200 E INTERSTATE 10|SEGUIN,QUIKTRIP 4044,200 E INTERSTATE 10,SEGUIN,TX,,29.60049345,-97.96413059,3.51,2.519,2.819,3.119,3.399,Quiktrip,,,,,,Yes,2026-03-01T06:34:04.419161+00:00,1003
"Road Ranger #285 - Seguin, TX",29.5713702,-98.0119416,SHELL SERVICE STATIO|2718 FM 725|NEW BRAUNFELS,SHELL SERVICE STATIO,2718 FM 725,NEW BRAUNFELS,TX,78132,29.66480896,-98.09432964,8.14,2.739,3.279,,3.399,SHELL,8306291691,False,True,2026-03-01T06:21:12.370000,1772346072370,No,,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,BUC-EES|9900 I-40 E|AMARILLO,BUC-EES,9900 I-40 E,AMARILLO,TX,,35.19062824,-101.7229816,0.88,,,,,Wex,,,,,,No,,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,CEFCO 2005|5000 E INTERSTATE 40|AMARILLO,CEFCO 2005,5000 E INTERSTATE 40,AMARILLO,TX,79103-6212,35.19221,-101.77812,3.97,2.499,2.949,,3.199,UNBRANDED,2547910009,False,True,2026-03-01T05:31:06.079000,1772343066079,No,,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,FLYING J 723|9601 I40 E EXIT 76|AMARILLO,FLYING J 723,9601 I40 E EXIT 76,AMARILLO,TX,79111,35.204,-101.67153,0.89,2.459,2.799,3.159,3.859,PILOT,8063351475,,,2026-03-01T06:32:05.826136+00:00,,Yes,2026-03-01T06:32:05.826146+00:00,723
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,"Love's Travel Stop in Amarillo, TX. Store #200|6930 I-40 E.|Amarillo","Love's Travel Stop in Amarillo, TX. Store #200",6930 I-40 E.,Amarillo,TX,79120,35.191927,-101.760945,3,2.459,2.959,3.309,3.789,Love's,(806) 373-7775,,,2026-03-01T06:33:32.702779+00:00,,Yes,2026-03-01T06:33:32.702790+00:00,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,Valero - 11301|11301 E INTERSTATE|AMARILLO,Valero - 11301,11301 E INTERSTATE,AMARILLO,TX,79118,35.193615,-101.706509,0.08,2.499,,,3.299,VALERO,8063359437,,,2026-03-01T06:34:52.064399+00:00,,Yes,2026-03-01T06:34:52.064427+00:00,be5a5bbd-e59e-467d-8e42-fd5cc5bf5730
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,QUIKTRIP 7908|5105 E INTERSTATE 40|AMARILLO,QUIKTRIP 7908,5105 E INTERSTATE 40,AMARILLO,TX,79104-4238,35.19303,-101.77808,3.97,2.499,2.799,3.099,3.199,QUIKTRIP,8002473452,,,,,Yes,2026-03-01T06:34:05.790746+00:00,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,TA Amarillo|7000 E INTERSTATE 40|AMARILLO,TA Amarillo,7000 E INTERSTATE 40,AMARILLO,TX,79118,35.19143169,-101.7589598,2.89,2.469,2.969,3.419,3.899,TA-Petro,,,,2026-03-01T06:34:19.533744+00:00,,Yes,2026-03-01T06:34:19.533774+00:00,
"Road Ranger #286 - Amarillo, TX",35.1934938,-101.7077997,Valero - 8507|8507 E INTERSTATE 40|AMARILLO,Valero - 8507,8507 E INTERSTATE 40,AMARILLO,TX,79118-6983,35.19318,-101.73834,2.03,2.499,2.749,3.099,3.199,VALERO,8062200990,,,2026-03-01T06:34:53.765474+00:00,,Yes,2026-03-01T06:34:53.765503+00:00,b3329e23-9169-44e9-b63b-69506400c82c
"Road Ranger #287 - Bourbonnais, IL",41.2062779,-87.87091374,SPEEDWAY|604 Armour Rd|BOURBONNAIS,SPEEDWAY,604 Armour Rd,BOURBONNAIS,IL,60914,41.162158,-87.874589,2.99,,,,,Speedway,,,,,,No,,
"Road Ranger #287 - Bourbonnais, IL",41.2062779,-87.87091374,LENNYS GAS N WASH BO|5916 N CONVENT ST|BOURBONNAIS,LENNYS GAS N WASH BO,5916 N CONVENT ST,BOURBONNAIS,IL,,41.17687,-87.87542,0.39,2.999,,,3.999,Wex,,False,True,2026-03-01T01:50:01.411000,1772329801411,No,,
"Road Ranger #287 - Bourbonnais, IL",41.2062779,-87.87091374,"Love's Travel Stop in Kankakee, IL. Store #395|3407 South State Road 45/52|Kankakee","Love's Travel Stop in Kankakee, IL. Store #395",3407 South State Road 45/52,Kankakee,IL,60901,41.07094,-87.868694,9.18,2.599,3.099,3.549,4.249,Love's,(815) 929-1549,,,2026-03-01T06:33:34.218988+00:00,,Yes,2026-03-01T06:33:34.219001+00:00,
"Road Ranger #287 - Bourbonnais, IL",41.2062779,-87.87091374,PILOT|6002 W MONEE MANHATTAN RD|MONEE,PILOT,6002 W MONEE MANHATTAN RD,MONEE,IL,,41.42757974,-87.75688297,16.4,2.999,3.599,4.099,4.259,Pilot,,,,2026-03-01T06:32:07.447443+00:00,,Yes,2026-03-01T06:32:07.447450+00:00,39
"Road Ranger #287 - Bourbonnais, IL",41.2062779,-87.87091374,PEOTONE TRAVEL|601 S 88TH AVE|PEOTONE,PEOTONE TRAVEL,601 S 88TH AVE,PEOTONE,IL,60468,41.32538556,-87.82289561,8.67,,,,3.799,Wex,6309721070,False,True,2026-02-28T20:39:06.244000,1772311146244,No,,
"Road Ranger #289 - Teague, TX",31.5964732,-96.1467748,JET TRUCK STOP|771 STATE HIGHWAY 179|TEAGUE,JET TRUCK STOP,771 STATE HIGHWAY 179,TEAGUE,TX,75860-3055,31.59715,-96.15146,0.28,,,,,EXXONMOBIL,9033892672,False,False,,,No,,
"Road Ranger #289 - Teague, TX",31.5964732,-96.1467748,"Love's Travel Stop in Fairfield, TX. Store #288|299 I-45|Fairfield","Love's Travel Stop in Fairfield, TX. Store #288",299 I-45,Fairfield,TX,75840,31.728217,-96.182736,9.35,2.539,3.039,3.389,3.789,Love's,(903) 389-3967,,,2026-03-01T06:33:35.200256+00:00,,Yes,2026-03-01T06:33:35.200269+00:00,
"Road Ranger #289 - Teague, TX",31.5964732,-96.1467748,PILOT 1028|2605 W COMMERCE ST|BUFFALO,PILOT 1028,2605 W COMMERCE ST,BUFFALO,TX,75831-7777,31.447005,-96.07923,11.07,2.589,3.189,3.579,3.859,PILOT,9033229034,,,2026-03-01T06:32:09.067583+00:00,,Yes,2026-03-01T06:32:09.067591+00:00,1028
"Road Ranger #289 - Teague, TX",31.6506875,-97.0989245,"Love's Travel Stop in Hillsboro, TX. Store #231|1501 Corsicana Hwy|Hillsboro|RR289","Love's Travel Stop in Hillsboro, TX. Store #231",1501 Corsicana Hwy,Hillsboro,TX,76645,32.00952,-97.093528,62.21,2.559,3.009,3.409,3.849,Love's,(254) 582-2101,,,2026-03-01T06:33:22.224737+00:00,,Yes,2026-03-01T06:33:22.224740+00:00,
"Road Ranger #289 - Teague, TX",31.5964732,-96.1467748,TA Express Fairfield|300 E I 45|Fairfield,TA Express Fairfield,300 E I 45,Fairfield,TX,,31.72548824,-96.17748298,9.01,2.539,2.939,3.339,3.699,TA-Petro,,True,True,2026-03-01T05:14:11.605000,1772342051605,No,,
"Road Ranger #290 - Joplin, MO",37.0674002,-94.4032877,PILOT|4500 STATE HWY 43|SPRINGFIELD,PILOT,4500 STATE HWY 43,SPRINGFIELD,,,37.00453177,-94.55243529,9.3,2.399,2.909,3.139,3.859,Pilot,,,,2026-03-01T06:32:10.647447+00:00,,Yes,2026-03-01T06:32:10.647455+00:00,317
"Road Ranger #290 - Joplin, MO",37.0674002,-94.4032877,Phillips - 2100|2100 S PRIGMORE AVE|JOPLIN,Phillips - 2100,2100 S PRIGMORE AVE,JOPLIN,MO,64804-8187,37.06827,-94.40387,0.07,2.399,2.799,3.199,3.449,PHILLIPS 66,4177683030,,,2026-03-01T06:34:38.538939+00:00,,Yes,2026-03-01T06:34:38.538970+00:00,bf6bcb86-639e-4955-a417-bc8d4320a728
"Road Ranger #290 - Joplin, MO",37.0674002,-94.4032877,QUIKTRIP 7061|6601 E 32ND ST|JOPLIN,QUIKTRIP 7061,6601 E 32ND ST,JOPLIN,MO,64804-7959,37.05456,-94.430252,1.73,2.399,2.699,2.999,3.399,QUIKTRIP,8002473452,,,,,Yes,2026-03-01T06:34:07.011644+00:00,
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,FUEL BOX LLC|2410 N MAIN ST|VIDOR,FUEL BOX LLC,2410 N MAIN ST,VIDOR,TX,77662-2672,30.157373,-94.016974,3.86,2.399,3.599,3.799,3.099,EXXONMOBIL,4094224838,False,True,2026-02-28T19:29:06.203000,1772306946203,No,,
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,CHEVRON|1480 W FREEWAY BLVD|VIDOR,CHEVRON,1480 W FREEWAY BLVD,VIDOR,TX,77662,30.11238127,-94.04344688,5.15,2.699,,,,UNKNOWN,4097832755,False,True,2026-03-01T05:16:29.447000,1772342189447,No,,
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,PILOT|2205 HIGHWAY 62 S|ORANGE,PILOT,2205 HIGHWAY 62 S,ORANGE,TX,,30.11188819,-93.82179327,8.37,2.399,2.929,3.509,3.799,Pilot,,,,2026-03-01T06:32:12.263196+00:00,,Yes,2026-03-01T06:32:12.263205+00:00,431
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,PILOT|7112 I-10 W|ORANGE,PILOT,7112 I-10 W,ORANGE,TX,,30.11638319,-93.81972279,8.44,2.399,2.899,3.469,3.799,Pilot,,,,2026-03-01T06:32:13.873840+00:00,,Yes,2026-03-01T06:32:13.873843+00:00,735
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,SHELL SERVICE STATIO|12330 IH-10|ORANGE,SHELL SERVICE STATIO,12330 IH-10,ORANGE,TX,77632,30.13077822,-93.88216464,4.67,,,,,SHELL,9363979740,,,,,No,,
"Road Ranger #312 - Vidor, TX",30.131185,-93.959974,Valero - 1010|1010 N MAIN ST|VIDOR,Valero - 1010,1010 N MAIN ST,VIDOR,TX,77662-4340,30.13586,-94.01641,3.39,2.599,3.299,3.699,3.099,VALERO,4097698694,,,2026-03-01T06:34:55.472118+00:00,,Yes,2026-03-01T06:34:55.472146+00:00,d29b9a30-710b-41b0-a4bc-06b1f7704284
"Road Ranger #315 - Laredo, TX",27.6536303,-99.5632614,"Love's Travel Stop in Laredo, TX. Store #762|101 Pinnacle Road|Laredo","Love's Travel Stop in Laredo, TX. Store #762",101 Pinnacle Road,Laredo,TX,78045,27.644615,-99.555428,0.79,2.589,3.089,3.439,3.889,Love's,(956) 727-6098,,,2026-03-01T06:33:36.124360+00:00,,Yes,2026-03-01T06:33:36.124372+00:00,
"Road Ranger #319 - Milford, TX",32.1336355,-96.952332,"Love's Travel Stop in Italy, TX. Store #628|1021 Dale Evans Dr|Italy","Love's Travel Stop in Italy, TX. Store #628",1021 Dale Evans Dr,Italy,TX,76651,32.193688,-96.898726,5.2,2.419,2.919,3.269,3.789,Love's,(972) 483-1686,,,2026-03-01T06:33:36.995510+00:00,,Yes,2026-03-01T06:33:36.995522+00:00,
